fecha,idsalaUsada,hora,IdpeliculaProyectada,"precio boleto",boletosVendios
18/03/2024,5,"02:00:00 p. m.",7,80.87,116
18/03/2024,7,"05:00:00 a. m.",95,135.24,46
18/03/2024,4,"04:00:00 a. m.",97,117.26,25
18/03/2024,6,"03:00:00 a. m.",20,97.41,172
18/03/2024,15,"04:00:00 p. m.",50,109.35,54
18/03/2024,6,"02:00:00 a. m.",79,122.49,17
18/03/2024,12,"02:00:00 a. m.",53,99.03,13
18/03/2024,8,"07:00:00 p. m.",73,80.31,39
19/03/2024,7,"10:00:00 a. m.",60,116.7,131
19/03/2024,3,"06:00:00 p. m.",34,148.62,87
19/03/2024,9,"06:00:00 p. m.",93,76.06,51
19/03/2024,5,"01:00:00 a. m.",60,100.07,88
19/03/2024,6,"05:00:00 a. m.",97,148.61,93
19/03/2024,9,"04:00:00 p. m.",46,78.32,92
20/03/2024,10,"02:00:00 p. m.",6,34.66,89
20/03/2024,4,"04:00:00 a. m.",27,85.19,76
20/03/2024,11,"03:00:00 a. m.",38,85.6,72
20/03/2024,10,"11:00:00 a. m.",5,91.1,13
20/03/2024,7,"06:00:00 a. m.",54,68.11,49
20/03/2024,2,"02:00:00 p. m.",18,67.44,12
20/03/2024,2,"02:00:00 a. m.",14,133.64,97
20/03/2024,12,"04:00:00 a. m.",13,139.91,34
20/03/2024,11,"05:00:00 a. m.",53,72.56,150
20/03/2024,5,"06:00:00 a. m.",68,131.58,179
20/03/2024,7,"11:00:00 p. m.",35,54.42,91
20/03/2024,15,"03:00:00 p. m.",6,129.44,40
20/03/2024,8,"04:00:00 a. m.",45,31.03,5
20/03/2024,6,"06:00:00 p. m.",83,111.37,23
21/03/2024,4,"09:00:00 p. m.",77,147.5,72
21/03/2024,14,"01:00:00 p. m.",24,74.38,31
21/03/2024,13,"09:00:00 a. m.",74,149.26,107
21/03/2024,12,"10:00:00 p. m.",8,141.63,28
21/03/2024,5,"07:00:00 a. m.",97,88.39,118
21/03/2024,11,"02:00:00 p. m.",21,139.99,99
21/03/2024,3,"06:00:00 p. m.",23,123.97,129
21/03/2024,12,"03:00:00 a. m.",5,76.11,11
21/03/2024,9,"06:00:00 a. m.",16,47.66,68
21/03/2024,2,"09:00:00 a. m.",38,112.95,27
21/03/2024,1,"11:00:00 p. m.",51,96.76,182
21/03/2024,9,"07:00:00 p. m.",52,85.17,34
22/03/2024,11,"05:00:00 p. m.",64,35.85,64
22/03/2024,4,"03:00:00 p. m.",27,89.96,68
22/03/2024,15,"02:00:00 p. m.",6,126.77,66
22/03/2024,2,"09:00:00 p. m.",42,102.84,42
22/03/2024,7,"11:00:00 p. m.",30,127.83,183
22/03/2024,1,"03:00:00 a. m.",96,53.16,154
22/03/2024,8,"03:00:00 p. m.",29,40,13
22/03/2024,11,"08:00:00 p. m.",80,71.18,141
22/03/2024,9,"03:00:00 p. m.",79,117.73,49
23/03/2024,4,"10:00:00 p. m.",57,99.42,23
23/03/2024,6,"06:00:00 p. m.",9,90.5,8
23/03/2024,14,"04:00:00 a. m.",42,82.57,33
23/03/2024,10,"06:00:00 p. m.",89,70.29,15
23/03/2024,15,"11:00:00 p. m.",53,50.45,17
23/03/2024,7,"02:00:00 p. m.",96,48.59,145
23/03/2024,15,"05:00:00 a. m.",56,66.41,93
23/03/2024,6,"05:00:00 p. m.",38,31.19,6
23/03/2024,13,"08:00:00 p. m.",35,110.08,13
23/03/2024,12,"11:00:00 p. m.",76,58.32,27
23/03/2024,15,"09:00:00 p. m.",84,116.45,77
23/03/2024,7,"04:00:00 a. m.",31,76.02,122
23/03/2024,12,"02:00:00 a. m.",65,111.54,40
23/03/2024,6,"10:00:00 a. m.",61,113.42,182
24/03/2024,15,"07:00:00 p. m.",52,80.28,94
24/03/2024,15,"10:00:00 p. m.",56,96.92,12
24/03/2024,11,"09:00:00 a. m.",4,80.62,104
24/03/2024,15,"02:00:00 p. m.",38,125.43,60
24/03/2024,13,"02:00:00 a. m.",26,108.68,135
24/03/2024,6,"12:00:00 a. m.",32,79.46,119
24/03/2024,4,"07:00:00 p. m.",34,132.24,12
24/03/2024,7,"01:00:00 p. m.",26,33.65,53
24/03/2024,11,"07:00:00 p. m.",8,126.66,84
24/03/2024,10,"09:00:00 a. m.",69,124.8,33
24/03/2024,14,"02:00:00 a. m.",90,140.08,33
25/03/2024,13,"06:00:00 a. m.",34,90.02,22
25/03/2024,7,"02:00:00 p. m.",83,35.77,4
25/03/2024,7,"09:00:00 a. m.",47,96.02,178
25/03/2024,14,"12:00:00 a. m.",98,78.07,39
25/03/2024,5,"02:00:00 a. m.",5,38.51,188
25/03/2024,8,"07:00:00 p. m.",47,57.61,0
25/03/2024,4,"10:00:00 p. m.",77,116.08,87
25/03/2024,1,"08:00:00 p. m.",15,85.64,16
25/03/2024,7,"07:00:00 a. m.",57,141.4,57
25/03/2024,6,"08:00:00 p. m.",87,144.59,196
26/03/2024,3,"07:00:00 a. m.",85,102.8,86
26/03/2024,6,"12:00:00 a. m.",75,142.05,27
26/03/2024,7,"07:00:00 p. m.",98,137.3,185
26/03/2024,8,"09:00:00 a. m.",57,83.37,46
26/03/2024,6,"02:00:00 p. m.",33,137.2,22
26/03/2024,15,"07:00:00 p. m.",40,71.77,95
26/03/2024,10,"06:00:00 a. m.",15,60.19,73
26/03/2024,11,"03:00:00 a. m.",7,63.59,87
26/03/2024,2,"01:00:00 p. m.",87,128.09,52
26/03/2024,10,"01:00:00 p. m.",19,31.83,66
26/03/2024,6,"11:00:00 a. m.",27,81.28,15
26/03/2024,6,"01:00:00 p. m.",33,42.13,130
26/03/2024,13,"07:00:00 a. m.",78,65.65,8
26/03/2024,2,"11:00:00 a. m.",58,116.81,91
27/03/2024,8,"10:00:00 a. m.",76,58.17,11
27/03/2024,2,"05:00:00 a. m.",7,70.88,90
27/03/2024,1,"04:00:00 a. m.",54,36.19,44
27/03/2024,14,"08:00:00 a. m.",79,46.75,36
27/03/2024,6,"11:00:00 p. m.",45,98.05,190
27/03/2024,3,"12:00:00 p. m.",67,134.5,134
27/03/2024,8,"04:00:00 p. m.",30,76.61,27
27/03/2024,13,"06:00:00 p. m.",3,50.33,85
27/03/2024,7,"11:00:00 a. m.",50,133.87,191
27/03/2024,11,"05:00:00 a. m.",78,52.85,33
27/03/2024,11,"09:00:00 p. m.",34,61.48,56
28/03/2024,5,"06:00:00 a. m.",80,57.27,46
28/03/2024,3,"03:00:00 p. m.",53,48.4,102
28/03/2024,9,"07:00:00 p. m.",15,134.26,50
28/03/2024,4,"01:00:00 p. m.",97,105.48,36
28/03/2024,8,"11:00:00 p. m.",29,56.9,44
28/03/2024,5,"11:00:00 a. m.",97,100.05,176
28/03/2024,4,"03:00:00 p. m.",57,33.19,27
28/03/2024,15,"10:00:00 a. m.",90,99.57,75
28/03/2024,12,"05:00:00 p. m.",79,37.23,1
28/03/2024,5,"05:00:00 p. m.",45,35.93,32
28/03/2024,15,"06:00:00 a. m.",52,139.25,45
28/03/2024,2,"01:00:00 p. m.",13,133.58,52
29/03/2024,10,"01:00:00 a. m.",60,136.19,100
29/03/2024,8,"09:00:00 p. m.",66,117.31,42
29/03/2024,2,"04:00:00 a. m.",54,98.47,8
29/03/2024,1,"09:00:00 p. m.",1,71.58,49
29/03/2024,2,"07:00:00 p. m.",5,118.53,74
29/03/2024,12,"06:00:00 p. m.",43,69.39,41
29/03/2024,5,"02:00:00 p. m.",34,62.76,196
29/03/2024,5,"09:00:00 a. m.",86,91.83,136
29/03/2024,14,"01:00:00 p. m.",9,88.84,16
30/03/2024,7,"09:00:00 p. m.",61,87.96,121
30/03/2024,12,"07:00:00 a. m.",77,140.47,25
30/03/2024,5,"04:00:00 p. m.",88,35.73,91
30/03/2024,11,"02:00:00 a. m.",94,84.24,74
30/03/2024,1,"02:00:00 a. m.",66,133.79,91
30/03/2024,4,"10:00:00 p. m.",73,87.87,24
30/03/2024,11,"08:00:00 p. m.",63,134.25,144
30/03/2024,3,"03:00:00 p. m.",21,64.24,80
30/03/2024,7,"02:00:00 a. m.",56,90.07,126
30/03/2024,14,"08:00:00 p. m.",97,118.76,14
30/03/2024,10,"09:00:00 a. m.",14,88.58,100
30/03/2024,3,"01:00:00 p. m.",55,45.85,135
31/03/2024,12,"01:00:00 a. m.",88,117.47,46
31/03/2024,8,"11:00:00 a. m.",75,147.76,8
31/03/2024,14,"04:00:00 p. m.",5,54.72,47
31/03/2024,8,"06:00:00 a. m.",36,97.58,32
31/03/2024,11,"09:00:00 a. m.",100,65.58,118
31/03/2024,11,"07:00:00 a. m.",44,125.27,41
31/03/2024,15,"01:00:00 a. m.",73,125.25,26
31/03/2024,8,"05:00:00 p. m.",10,37.91,44
01/04/2024,15,"02:00:00 p. m.",80,89.58,17
01/04/2024,13,"12:00:00 a. m.",84,34.58,156
01/04/2024,1,"04:00:00 p. m.",1,77.63,192
01/04/2024,4,"10:00:00 p. m.",69,131.82,47
01/04/2024,6,"04:00:00 a. m.",47,148.21,148
01/04/2024,15,"11:00:00 p. m.",52,30.35,69
01/04/2024,6,"11:00:00 a. m.",88,78.87,64
01/04/2024,8,"05:00:00 a. m.",100,72.6,1
01/04/2024,14,"07:00:00 p. m.",6,59.52,18
01/04/2024,6,"12:00:00 p. m.",25,94.42,190
02/04/2024,14,"12:00:00 a. m.",51,68.04,4
02/04/2024,13,"11:00:00 p. m.",23,103.39,53
02/04/2024,2,"01:00:00 a. m.",86,136.35,7
02/04/2024,9,"12:00:00 p. m.",65,77.89,85
02/04/2024,3,"12:00:00 p. m.",37,85.94,9
02/04/2024,14,"09:00:00 a. m.",56,73.45,37
02/04/2024,9,"04:00:00 p. m.",38,57.48,18
02/04/2024,11,"10:00:00 a. m.",46,59.23,27
02/04/2024,2,"09:00:00 p. m.",27,97.98,43
02/04/2024,8,"10:00:00 p. m.",92,104.78,17
03/04/2024,1,"12:00:00 a. m.",56,139.58,157
03/04/2024,14,"04:00:00 a. m.",94,106.37,11
03/04/2024,6,"09:00:00 p. m.",92,43.05,67
03/04/2024,10,"09:00:00 p. m.",94,148.21,18
03/04/2024,6,"07:00:00 a. m.",97,90.45,166
03/04/2024,6,"07:00:00 p. m.",83,112.37,199
03/04/2024,3,"03:00:00 a. m.",85,49.48,116
03/04/2024,7,"01:00:00 a. m.",61,94.6,9
03/04/2024,13,"06:00:00 a. m.",20,119.65,115
03/04/2024,7,"06:00:00 p. m.",37,120.38,72
03/04/2024,8,"06:00:00 a. m.",86,59.72,26
03/04/2024,3,"11:00:00 p. m.",18,90.77,139
03/04/2024,9,"11:00:00 p. m.",59,46.18,79
04/04/2024,13,"11:00:00 a. m.",10,96.81,61
04/04/2024,13,"12:00:00 p. m.",14,46.3,24
04/04/2024,14,"12:00:00 p. m.",94,80.98,10
04/04/2024,6,"10:00:00 p. m.",61,33.5,87
04/04/2024,13,"06:00:00 a. m.",87,81.9,67
04/04/2024,5,"08:00:00 p. m.",10,81.4,175
04/04/2024,5,"04:00:00 p. m.",3,101.64,60
04/04/2024,3,"08:00:00 a. m.",73,120.58,146
04/04/2024,11,"05:00:00 p. m.",25,64.36,33
05/04/2024,13,"11:00:00 a. m.",34,55.6,153
05/04/2024,15,"04:00:00 a. m.",19,129.66,21
05/04/2024,5,"12:00:00 p. m.",29,41.93,163
05/04/2024,2,"03:00:00 a. m.",44,30.94,69
05/04/2024,5,"02:00:00 a. m.",67,101.76,115
05/04/2024,3,"02:00:00 p. m.",52,120.65,95
06/04/2024,7,"05:00:00 p. m.",31,140.42,50
06/04/2024,8,"10:00:00 a. m.",49,37.83,34
06/04/2024,5,"04:00:00 a. m.",8,56.27,140
06/04/2024,5,"09:00:00 p. m.",12,55.06,53
06/04/2024,7,"12:00:00 a. m.",47,73.05,118
06/04/2024,4,"12:00:00 p. m.",27,41.64,67
06/04/2024,10,"06:00:00 a. m.",73,146.64,89
06/04/2024,8,"05:00:00 a. m.",96,50.79,14
06/04/2024,5,"02:00:00 p. m.",64,72.6,105
06/04/2024,1,"03:00:00 p. m.",22,81.15,84
07/04/2024,3,"07:00:00 a. m.",49,102.98,81
07/04/2024,5,"11:00:00 p. m.",81,116.96,45
07/04/2024,4,"08:00:00 p. m.",47,47.27,83
07/04/2024,8,"11:00:00 a. m.",36,136.4,31
07/04/2024,11,"06:00:00 p. m.",54,106.03,29
07/04/2024,12,"06:00:00 a. m.",99,46.25,28
07/04/2024,11,"07:00:00 a. m.",46,123.04,139
07/04/2024,9,"05:00:00 a. m.",37,60.12,18
07/04/2024,11,"08:00:00 p. m.",94,146,37
07/04/2024,12,"09:00:00 p. m.",28,134.05,16
08/04/2024,11,"02:00:00 p. m.",73,130.54,48
08/04/2024,8,"08:00:00 a. m.",63,118.34,42
08/04/2024,8,"08:00:00 a. m.",19,93.07,24
08/04/2024,13,"01:00:00 p. m.",98,135.22,68
08/04/2024,13,"11:00:00 a. m.",82,98.32,36
08/04/2024,2,"12:00:00 p. m.",54,121.47,67
08/04/2024,7,"05:00:00 p. m.",67,117.53,157
08/04/2024,3,"02:00:00 a. m.",71,78.14,43
08/04/2024,11,"12:00:00 p. m.",36,136.86,109
08/04/2024,7,"11:00:00 a. m.",55,56.72,3
08/04/2024,3,"11:00:00 a. m.",96,112.1,62
08/04/2024,12,"01:00:00 a. m.",94,39.56,13
09/04/2024,5,"12:00:00 p. m.",13,62.43,36
09/04/2024,10,"07:00:00 a. m.",96,91.89,77
09/04/2024,2,"06:00:00 p. m.",83,75.97,3
09/04/2024,10,"10:00:00 p. m.",49,65.54,58
09/04/2024,12,"12:00:00 a. m.",86,55.86,44
09/04/2024,1,"05:00:00 p. m.",21,90.16,117
09/04/2024,6,"05:00:00 a. m.",86,100.41,106
09/04/2024,1,"01:00:00 p. m.",44,103.68,193
10/04/2024,5,"12:00:00 a. m.",28,136,101
10/04/2024,2,"05:00:00 p. m.",7,35.23,26
10/04/2024,11,"04:00:00 a. m.",79,95.7,14
10/04/2024,14,"10:00:00 p. m.",79,96.67,22
10/04/2024,15,"05:00:00 a. m.",13,34.33,51
10/04/2024,4,"08:00:00 a. m.",66,50.08,65
10/04/2024,3,"03:00:00 a. m.",72,117.67,145
10/04/2024,7,"02:00:00 a. m.",14,60.42,142
10/04/2024,4,"10:00:00 p. m.",58,96.15,61
10/04/2024,5,"01:00:00 p. m.",66,76.5,143
10/04/2024,1,"02:00:00 a. m.",65,72.89,58
11/04/2024,3,"01:00:00 a. m.",59,102.73,110
11/04/2024,13,"02:00:00 p. m.",46,94.82,24
11/04/2024,14,"01:00:00 p. m.",10,82.28,45
11/04/2024,10,"09:00:00 p. m.",1,104.32,96
11/04/2024,3,"02:00:00 p. m.",26,115.31,45
11/04/2024,1,"01:00:00 a. m.",93,42.43,82
11/04/2024,14,"08:00:00 a. m.",10,48.38,39
11/04/2024,7,"07:00:00 p. m.",93,140.58,178
11/04/2024,1,"08:00:00 a. m.",12,70.39,165
11/04/2024,11,"12:00:00 p. m.",19,127.8,32
11/04/2024,3,"10:00:00 a. m.",14,94.68,52
11/04/2024,3,"02:00:00 p. m.",1,93.42,41
11/04/2024,8,"07:00:00 a. m.",50,129.38,45
11/04/2024,3,"07:00:00 a. m.",34,106.15,113
12/04/2024,7,"06:00:00 p. m.",36,100.41,125
12/04/2024,1,"09:00:00 p. m.",99,51.09,40
12/04/2024,2,"03:00:00 a. m.",31,69.1,70
12/04/2024,12,"07:00:00 p. m.",50,92.16,17
13/04/2024,11,"05:00:00 p. m.",14,146.13,22
13/04/2024,1,"01:00:00 p. m.",21,42.47,94
13/04/2024,6,"03:00:00 a. m.",66,73.49,189
13/04/2024,6,"02:00:00 a. m.",50,67.53,191
13/04/2024,11,"05:00:00 a. m.",24,71.24,145
14/04/2024,3,"02:00:00 a. m.",73,90.23,49
14/04/2024,5,"10:00:00 a. m.",85,44.73,13
14/04/2024,8,"11:00:00 p. m.",68,53.97,37
14/04/2024,14,"03:00:00 p. m.",50,51.55,47
14/04/2024,5,"07:00:00 p. m.",66,129.19,4
14/04/2024,9,"09:00:00 a. m.",49,84.78,94
14/04/2024,9,"01:00:00 p. m.",90,96.53,83
14/04/2024,2,"12:00:00 a. m.",9,40.12,7
14/04/2024,7,"05:00:00 p. m.",32,137.85,42
14/04/2024,14,"10:00:00 p. m.",63,141.03,21
15/04/2024,11,"02:00:00 p. m.",68,38.36,125
15/04/2024,5,"03:00:00 p. m.",94,65.12,190
15/04/2024,10,"09:00:00 a. m.",73,131.82,97
15/04/2024,11,"12:00:00 p. m.",54,95.44,22
15/04/2024,5,"05:00:00 p. m.",42,77.89,143
15/04/2024,11,"08:00:00 p. m.",33,121.35,127
15/04/2024,2,"03:00:00 p. m.",59,81.86,12
15/04/2024,8,"05:00:00 p. m.",87,142.11,18
15/04/2024,6,"01:00:00 p. m.",19,121.34,163
16/04/2024,6,"04:00:00 p. m.",6,37.76,90
16/04/2024,13,"04:00:00 a. m.",8,54.98,198
16/04/2024,1,"07:00:00 p. m.",65,149.85,127
16/04/2024,2,"09:00:00 p. m.",52,104.57,28
16/04/2024,6,"02:00:00 p. m.",1,127.29,73
16/04/2024,13,"10:00:00 a. m.",51,60.3,76
17/04/2024,11,"12:00:00 p. m.",63,71.34,76
17/04/2024,4,"04:00:00 a. m.",25,39.08,98
17/04/2024,14,"12:00:00 a. m.",54,81.73,35
17/04/2024,1,"03:00:00 p. m.",68,134.2,173
17/04/2024,9,"07:00:00 p. m.",39,115.3,43
17/04/2024,15,"11:00:00 p. m.",1,123.45,24
17/04/2024,8,"10:00:00 a. m.",56,79.69,33
18/04/2024,8,"04:00:00 p. m.",48,48.64,29
18/04/2024,4,"10:00:00 p. m.",70,31.48,65
18/04/2024,13,"07:00:00 p. m.",88,106.95,3
18/04/2024,1,"07:00:00 p. m.",84,45.4,82
18/04/2024,1,"10:00:00 a. m.",54,137.41,70
18/04/2024,15,"08:00:00 p. m.",32,84.23,64
18/04/2024,6,"01:00:00 p. m.",15,83.85,170
18/04/2024,4,"09:00:00 a. m.",13,93.61,59
18/04/2024,5,"07:00:00 p. m.",9,130.83,128
19/04/2024,1,"08:00:00 p. m.",44,95.12,169
19/04/2024,13,"02:00:00 a. m.",31,147.28,55
19/04/2024,13,"10:00:00 p. m.",35,40.49,51
19/04/2024,5,"05:00:00 a. m.",61,97.47,96
19/04/2024,1,"09:00:00 a. m.",16,121.32,162
19/04/2024,14,"02:00:00 p. m.",53,134.37,33
19/04/2024,11,"11:00:00 p. m.",30,116.8,106
19/04/2024,1,"08:00:00 a. m.",47,125.95,86
19/04/2024,7,"01:00:00 p. m.",54,144.5,135
19/04/2024,15,"12:00:00 a. m.",18,35.09,100
19/04/2024,5,"02:00:00 a. m.",4,94.5,165
19/04/2024,6,"12:00:00 p. m.",78,112.38,162
19/04/2024,15,"01:00:00 p. m.",10,57.01,71
19/04/2024,7,"08:00:00 p. m.",84,114.6,198
19/04/2024,6,"07:00:00 a. m.",1,102.04,76
20/04/2024,13,"02:00:00 p. m.",10,147.82,109
20/04/2024,3,"11:00:00 p. m.",46,62.72,128
20/04/2024,5,"07:00:00 p. m.",77,98.36,97
20/04/2024,9,"02:00:00 a. m.",35,122.53,99
20/04/2024,7,"08:00:00 a. m.",4,78.97,118
20/04/2024,10,"11:00:00 p. m.",19,120.47,83
21/04/2024,15,"11:00:00 p. m.",15,144.02,95
21/04/2024,8,"08:00:00 a. m.",5,32.98,12
21/04/2024,2,"03:00:00 a. m.",7,86.41,98
21/04/2024,11,"04:00:00 p. m.",78,125.15,104
21/04/2024,11,"04:00:00 p. m.",92,39.74,18
21/04/2024,14,"07:00:00 a. m.",93,146.86,33
21/04/2024,2,"09:00:00 a. m.",9,64.26,22
22/04/2024,11,"06:00:00 a. m.",94,70.29,126
22/04/2024,11,"09:00:00 p. m.",93,146.24,12
22/04/2024,11,"06:00:00 p. m.",17,99.24,128
22/04/2024,8,"08:00:00 a. m.",31,145.26,46
23/04/2024,9,"08:00:00 p. m.",100,66.39,54
23/04/2024,4,"01:00:00 a. m.",43,144.3,99
23/04/2024,13,"06:00:00 a. m.",95,63.09,6
23/04/2024,9,"05:00:00 p. m.",65,30.63,5
23/04/2024,1,"09:00:00 p. m.",4,129.3,178
23/04/2024,11,"05:00:00 a. m.",6,65.8,81
23/04/2024,13,"03:00:00 a. m.",10,64.91,67
23/04/2024,5,"05:00:00 p. m.",71,128.74,155
23/04/2024,9,"01:00:00 p. m.",47,144.99,92
23/04/2024,13,"10:00:00 p. m.",84,103.45,189
23/04/2024,6,"02:00:00 p. m.",26,110.11,3
23/04/2024,7,"10:00:00 p. m.",7,54.72,135
24/04/2024,12,"01:00:00 p. m.",31,62,32
24/04/2024,14,"01:00:00 a. m.",11,114.33,16
24/04/2024,10,"10:00:00 a. m.",18,45.81,28
24/04/2024,9,"02:00:00 a. m.",43,114.33,74
24/04/2024,2,"02:00:00 p. m.",47,101.84,45
24/04/2024,9,"10:00:00 p. m.",12,37.06,46
24/04/2024,6,"04:00:00 a. m.",8,127.94,108
24/04/2024,6,"06:00:00 p. m.",84,69.81,20
24/04/2024,10,"10:00:00 p. m.",92,114.33,69
24/04/2024,14,"05:00:00 p. m.",26,92.88,39
24/04/2024,13,"02:00:00 a. m.",87,32.01,170
24/04/2024,8,"12:00:00 a. m.",5,93.52,0
24/04/2024,12,"05:00:00 p. m.",76,66.83,2
25/04/2024,15,"11:00:00 p. m.",39,126.76,7
25/04/2024,5,"04:00:00 p. m.",81,88,177
25/04/2024,5,"07:00:00 p. m.",37,91.77,193
25/04/2024,6,"11:00:00 p. m.",28,114.56,39
25/04/2024,5,"03:00:00 a. m.",19,68.26,194
25/04/2024,15,"03:00:00 p. m.",80,38.34,87
25/04/2024,2,"09:00:00 a. m.",41,32.82,80
25/04/2024,13,"05:00:00 a. m.",82,65.41,47
25/04/2024,1,"10:00:00 p. m.",38,130.63,48
25/04/2024,1,"06:00:00 p. m.",19,74.75,118
26/04/2024,13,"08:00:00 a. m.",53,113.93,7
26/04/2024,8,"05:00:00 p. m.",44,35.79,13
26/04/2024,5,"05:00:00 p. m.",85,126.72,125
26/04/2024,4,"08:00:00 a. m.",2,34.3,41
26/04/2024,15,"05:00:00 p. m.",35,96.09,62
26/04/2024,1,"08:00:00 p. m.",45,79.1,152
26/04/2024,4,"12:00:00 a. m.",23,101.38,44
26/04/2024,8,"03:00:00 a. m.",21,75.68,46
26/04/2024,11,"07:00:00 a. m.",59,117.79,15
27/04/2024,11,"11:00:00 a. m.",19,99.36,35
27/04/2024,1,"05:00:00 a. m.",56,103.89,65
27/04/2024,13,"01:00:00 p. m.",14,35.8,126
27/04/2024,2,"12:00:00 p. m.",62,132.4,78
27/04/2024,14,"07:00:00 p. m.",30,146.7,9
27/04/2024,10,"06:00:00 a. m.",66,45.16,38
27/04/2024,12,"07:00:00 a. m.",6,134.71,18
27/04/2024,7,"01:00:00 a. m.",11,38.36,61
27/04/2024,6,"09:00:00 a. m.",88,87.53,110
27/04/2024,8,"03:00:00 a. m.",96,134.58,28
27/04/2024,12,"01:00:00 a. m.",63,84.67,17
28/04/2024,8,"09:00:00 a. m.",58,125.89,30
28/04/2024,14,"01:00:00 p. m.",40,92.26,49
28/04/2024,4,"04:00:00 a. m.",23,43.11,85
28/04/2024,11,"04:00:00 a. m.",2,57.6,30
28/04/2024,6,"03:00:00 a. m.",47,80.68,126
29/04/2024,9,"12:00:00 a. m.",6,110.06,22
29/04/2024,3,"04:00:00 p. m.",6,82.29,142
29/04/2024,10,"12:00:00 p. m.",76,78.44,33
29/04/2024,10,"07:00:00 p. m.",10,43.71,19
29/04/2024,8,"12:00:00 p. m.",58,120.06,20
29/04/2024,14,"10:00:00 a. m.",10,120.45,6
29/04/2024,14,"07:00:00 p. m.",48,40.2,38
29/04/2024,11,"04:00:00 a. m.",68,96.68,140
29/04/2024,14,"01:00:00 a. m.",53,125.81,19
29/04/2024,7,"02:00:00 p. m.",70,105.39,162
29/04/2024,13,"09:00:00 a. m.",38,36.45,76
29/04/2024,8,"08:00:00 a. m.",50,125.81,30
29/04/2024,6,"07:00:00 p. m.",80,30.78,28
30/04/2024,8,"01:00:00 a. m.",25,105.63,45
30/04/2024,15,"04:00:00 p. m.",17,37.45,86
30/04/2024,6,"02:00:00 p. m.",54,60.57,171
30/04/2024,1,"07:00:00 a. m.",13,39,61
30/04/2024,12,"06:00:00 p. m.",100,130.68,36
30/04/2024,2,"12:00:00 p. m.",88,85.62,51
30/04/2024,10,"04:00:00 a. m.",44,125.35,11
30/04/2024,13,"12:00:00 p. m.",23,58.42,52
30/04/2024,1,"10:00:00 p. m.",25,51.36,56
30/04/2024,1,"06:00:00 p. m.",44,125.93,88
30/04/2024,9,"02:00:00 a. m.",83,94.72,48
01/05/2024,3,"01:00:00 p. m.",32,73.98,4
01/05/2024,4,"05:00:00 a. m.",63,141.12,23
01/05/2024,8,"11:00:00 a. m.",52,54.64,2
01/05/2024,11,"07:00:00 a. m.",68,45.81,16
01/05/2024,9,"05:00:00 p. m.",9,73.96,37
01/05/2024,4,"06:00:00 p. m.",5,133.6,24
01/05/2024,3,"11:00:00 p. m.",50,98.02,138
01/05/2024,5,"12:00:00 a. m.",5,56.65,110
01/05/2024,7,"12:00:00 p. m.",38,77.54,70
01/05/2024,3,"03:00:00 a. m.",65,83.65,38
02/05/2024,8,"05:00:00 a. m.",81,127.73,19
02/05/2024,9,"03:00:00 a. m.",96,135.22,66
02/05/2024,12,"01:00:00 p. m.",87,115.59,6
02/05/2024,15,"07:00:00 a. m.",83,121.58,62
02/05/2024,13,"09:00:00 p. m.",2,113.8,39
02/05/2024,14,"12:00:00 p. m.",30,137.33,11
02/05/2024,7,"11:00:00 a. m.",56,56.96,71
02/05/2024,4,"07:00:00 p. m.",66,62.26,70
02/05/2024,5,"11:00:00 a. m.",43,31.27,101
02/05/2024,11,"09:00:00 p. m.",83,76.6,136
02/05/2024,14,"02:00:00 p. m.",74,33.44,9
02/05/2024,1,"04:00:00 p. m.",99,43.08,180
02/05/2024,9,"05:00:00 a. m.",23,143.73,38
02/05/2024,2,"12:00:00 p. m.",52,107.61,68
02/05/2024,2,"07:00:00 a. m.",71,84.91,63
03/05/2024,5,"05:00:00 a. m.",3,63.31,78
03/05/2024,13,"12:00:00 p. m.",3,69.28,173
03/05/2024,5,"08:00:00 p. m.",30,90.35,37
03/05/2024,10,"03:00:00 p. m.",82,134.88,14
03/05/2024,8,"04:00:00 a. m.",80,85.1,0
03/05/2024,13,"02:00:00 p. m.",24,124.61,184
03/05/2024,5,"08:00:00 p. m.",88,126.45,48
03/05/2024,9,"06:00:00 p. m.",15,39.78,95
03/05/2024,4,"02:00:00 a. m.",41,144.62,93
03/05/2024,14,"12:00:00 p. m.",9,122.17,31
04/05/2024,1,"02:00:00 a. m.",99,98.03,162
04/05/2024,15,"12:00:00 p. m.",79,100.65,82
04/05/2024,12,"04:00:00 a. m.",47,56.2,11
04/05/2024,7,"01:00:00 a. m.",9,143.44,146
04/05/2024,6,"09:00:00 a. m.",66,145.28,179
05/05/2024,6,"10:00:00 a. m.",34,54.78,107
05/05/2024,2,"04:00:00 p. m.",8,95.19,23
05/05/2024,9,"01:00:00 a. m.",20,53.98,36
05/05/2024,11,"02:00:00 a. m.",15,105.16,100
05/05/2024,13,"06:00:00 p. m.",89,33.1,126
05/05/2024,8,"06:00:00 a. m.",54,38.81,28
05/05/2024,5,"06:00:00 a. m.",67,38.89,96
05/05/2024,1,"10:00:00 p. m.",86,82.94,156
05/05/2024,11,"12:00:00 p. m.",99,107.36,139
05/05/2024,14,"04:00:00 a. m.",48,55,27
05/05/2024,2,"01:00:00 p. m.",19,33.56,21
05/05/2024,2,"09:00:00 p. m.",52,93.04,67
